product_name,product_url,product_type,clean_ingreds,price
La Roche-Posay Hydraphase Intense Eyes 15ml,https://www.lookfantastic.com/la-roche-posay-hydraphase-intense-eyes-15ml/11091828.html,Eye Care,"['glycerin', 'carbomer', 'glycine soja extract', 'caffeinee', 'isohexadecane', 'sodium cocoyl glutamate', 'sodium hyaluronate', 'sodium hydroxide', 'disodium edta', 'hydrolyzed sodium hyaluronate', 'caprylyl glycol', 'polysorbate 80', 'acrylamide/sodium', 'potassium sorbate', 'sodium benzoate']",£16.00
Balance Me Wonder Eye Cream 15ml,https://www.lookfantastic.com/balance-me-wonder-eye-cream-15ml/11419258.html,Eye Care,"['glycerin', 'hamamelis virginiana', 'cetearyl alcohol', 'glyceryl stearate', 'cocos nucifera fruit extract', 'cetearyl glucoside', 'cucumis sativus extract', 'hydroxystearic/linolenic/oleic polyglycerides', 'oleic/linoleic/linolenic polyglycerides', 'simmondsia chinensis leaf extract', 'rosa canina flower oil', 'hydrolyzed sodium hyaluronate', 'picea abies extract', 'rubus chamaemorus extract', 'aloe barbadenis extract', 'anthemis nobilis flower water', 'lavandula angustifolia', 'pelargonium graveolens extract', 'daucus carota sativa extract', 'styrax tonkinensis (benzoin) resin extract', 'cymbopogon martini oil', 'citrus limon juice extract', 'rosmarinus officinalis extract', 'vitis vinifera extract', 'tocopherol', 'helianthus annuus seed oil', 'xanthan gum', 'sodium stearoyl lactylate', 'coco-caprylate', 'dehydroacetic acid', 'benzyl alcohol', 'sodium citrate', 'limonene', 'linalool', 'geraniol', 'citral', 'benzyl benzoate', 'citronellol']",£16.00
Medik8 C-Tetra Eye Serum 7ml,https://www.lookfantastic.com/medik8-c-tetra-eye-serum-7ml/11795618.html,Eye Care,"['simmondsia chinensis leaf extract', 'cyclopentasiloxane', 'cyclohexasiloxane', 'tetrahexyldecyl ascorbate', 'tocopheryl acetate', 'citrus grandis', 'limonene']",£19.00
Fade Out Advanced Even Skin Tone Eye Defence Cream 15ml,https://www.lookfantastic.com/fade-out-advanced-even-skin-tone-eye-defence-cream-15ml/11284058.html,Eye Care,"['ethylhexyl methoxycinnamate', 'homosalate', 'glycerin', 'dimethicon', 'propylene glycol', 'titanium dioxide', 'niacinamide', 'phenoxyethanol', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'sucrose palmitate', 'hexylresorcinol', 'acrylates/c10-30 alkyl', 'squalene', 'triethanolamine', 'glyceryl linoleate', 'tocopheryl acetate', 'sodium sulfite', 'alumina', 'disodium edta', 'ethylhexyl glycerin', 'steareth-20', 'polysorbate 60', 'simethicone', 'potassium sorbate', 'sodium hyaluronate', 'glyceryl oleate', 'chlorhexidine digluconate', 'sorbitan isostearate', 'ascorbyl palmitate', 'tocopherol', 'n-hydroxysuccinimide', 'chrysin', 'palmitoyl oligopeptide', 'palmitoyl tetrapeptide-7', 'citric acid']",£9.99
Estée Lauder Advanced Night Repair Matrix Synchronized Recovery Eye Concentrate 15ml,https://www.lookfantastic.com/estee-lauder-advanced-night-repair-matrix-synchronized-recovery-eye-concentrate-15ml/11515581.html,Eye Care,"['water\\aqua\\eau ', 'dimethicon ', 'isohexadecane ', 'glycerin ', 'butylene glycol ', 'bis-peg-18 methyl ether dimethyl ', 'dimethicon ', 'disteardimonium hectorite ', 'isopropyl isostearate ', 'ppg-15 stearyl ether ', 'sucrose ', 'trehalose ', 'pentylene glycol ', 'hydroxyethyl urea ', 'cucumis sativus extract ', 'garcinia mangostana fruit extract ', 'anthemis nobilis flower water ', 'hordeum vulgare extract ', 'silybum marianum extract ', 'glycine soja extract ', 'lactobacillus ', 'algae extract ', 'sorbitol ', 'betula alba bark extract ', 'scutellaria baicalensis extract ', 'morus nigra extract ', 'poria cocos extract ', 'camelina sativa seed oil ', 'bifida ferment lysate ', 'propylene glycol dicoco-caprylate ', 'caffeinee ', 'sodium hyaluronate ', 'sodium polyaspartate ', 'hydrogenated lecithin ', 'aminopropyl ascorbyl phosphate ', 'phytosphingosine ', 'faex extract ', 'ethylhexyl glycerin ', 'sodium rna ', 'hydrolyzed algin ', 'tripeptide-32 ', 'polysilicone-11 ', 'isododecane ', 'tocopheryl acetate ', 'helianthus annuus seed oil ', 'polyethylene ', 'propylene carbonate ', 'polyacrylate crosspolymer-6 ', 'sodium dehydroacetate ', 'potassium sorbate ', 'lecithin ', 'disodium edta ', 'bht ', 'phenoxyethanol ', 'ci 77491']",£44.10
L'Oréal Paris Dermo Expertise Revitalift Anti-Wrinkle + Firming Eye Cream (15ml),https://www.lookfantastic.com/l-oreal-paris-dermo-expertise-revitalift-anti-wrinkle-firming-eye-cream-15ml/10528814.html,Eye Care,"['dimethicon', 'glycerin', 'ci12-15 alkyl benzoate', 'shorea robusta butter / shorea robusta seed butter', 'stearic acid', 'palmitic acid', 'peg-100 stearate', 'glyceryl stearate', 'acetyl trifluoromethylphenyl valylglycine', 'acrylamide/sodium', 'acrylates copolymer', 'caffeinee', 'cetyl alcohol', 'chlorhexidine digluconate', 'ethylparaben', 'faex extract', 'glycine soja extract', 'hydrolyzed soy protein', 'isohexadecane', 'methylparaben', 'paraffin', 'peg-20 stearate', 'phenyl ethyl alcohol', 'polysorbate 80', 'potassium sorbate', 'retinyl palmitate', 'sodium benzoate', 'stearyl alcohol', 'triethanolamine', 'phenoxyethanol']",£11.49
DHC Revitalizing Moisture Strip: Eyes - 6 Applications,https://www.lookfantastic.com/dhc-revitalizing-moisture-strip-eyes-6-applications/11207483.html,Eye Care,"['glycerin', 'sodium polyacrylate', 'pentylene glycol', 'sodium polyacrylate', 'dipropylene glycol', 'tartaric acid', 'aloe barbadenis extract', 'butylene glycol', 'phenoxyethanol', 'alcloxa', 'sorbitan isostearate', 'pca ethyl cocoyl arginate', 'alpha-arbutin', 'ppg-8-ceteth-20', 'olea europaea fruit oil', 'morus alba bark extract', 'acetyl tyrosine', 'pueraria lobata extract', 'paeonia suffruticosa extract', 'glycine soja extract', 'aloe barbadenis extract', 'chlorella vulgaris extract']",£9.00
Lancôme Advanced Génifique Eye Care 15ml,https://www.lookfantastic.com/lancome-advanced-genifique-eye-care-15ml/11765723.html,Eye Care,"['cyclohexasiloxane', 'bifida ferment lysate', 'glycerin', 'propanediol', 'alcohol denat', 'polysilicone-11', 'dimethicon', 'polymethylsilsesquioxane', 'c12-13', 'titanium dioxide', 'ascorbyl', 'glucoside', 'ci 77019', 'hydrogenated olus oil', 'sodium hyaluronate', 'sodium benzoate', 'phenoxyethanol', 'adenosine', 'faex extract', 'ptfe', 'dimethicon', 'triethanolamine', 'chlorphenesin', 'chlorhexidine digluconate', 'polygonum fagopyrum extract', 'silica', 'salicyloyl phytosphingosine', 'chlorella', 'vulgaris extract', 'ammonium polyacryloyldmethyl taurate', 'dimethiconol', 'limonene', 'synthetic fluorphlogopite', 'capric triglyceride', 'carbomer', 'boron nitride', 'acrylates/c10-30 alkyl', 'acrylate crosspolymer', 'bis-peg/ppg-16/16 dimethicon', 'disodium edta', 'ceteareth 20', 'potassium cetyl', 'phosphate', 'citronellol', 'parfum']",£39.15
La Roche-Posay Hyalu B5 Eyes 15ml,https://www.lookfantastic.com/la-roche-posay-hyalu-b5-eyes-15ml/11883559.html,Eye Care,"['glycerin', 'butyrospermum parkii', 'dimethicon', 'prunus armeniaca fruit extract', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'panthenol', 'silica', 'isohexadecane', 'zea mays starch', 'propylene glycol', 'hydroxypropyl tetrahydropyrantriol', 'cera alba', 'stearic acid', 'palmitic acid', 'peg-100 stearate', 'glyceryl stearate', 'peg-20 stearate', 'stearyl alcohol', 'ci 77861', 'bis-peg-18 methyl ether dimethyl', 'sorbitan oleate', 'dimethiconol', 'sodium hyaluronate', 'arganine', 'serine', 'myristic acid', 'alumina', 'disodium edta', 'isopropyl titanium triisostearate', 'hydrolyzed sodium hyaluronate', 'hydrolyzed linseed extract', 'citric acid', 'acetyl dipeptide-1 cetyl', 'toluene sulfonic acid', 'polysorbate 80', 'acrylamide/sodium', 'bht', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'sodium benzoate', 'phenoxyethanol', 'benzoic acid', 'ci 77491', 'ci 77492', 'ci 77499', 'titanium dioxide', 'ci 77019']",£25.50
Estée Lauder Daywear Eye Cooling Anti-Oxidant Moisture Gel Créme,https://www.lookfantastic.com/estee-lauder-daywear-eye-cooling-anti-oxidant-moisture-gel-creme/11731028.html,Eye Care,"['dimethicon', 'butylene glycol', 'trisiloxane', 'glycerin', 'ammonium acryloyldimethyltaurate/vp', 'trehalose', 'sucrose', 'algae extract', 'cucumis sativus extract', 'ascophyllum nodosum extract', 'asparagopsis armata extract', 'ergothioneine', 'thermus thermophillus ferment', 'dipotassium glycyrrhizate', 'sodium hyaluronate', 'caffeinee', 'artemia extract', 'acetyl glucosamine', 'palmaria palmata extract', 'hydrolyzed opuntia ficus indica flower extract', 'lauryl pca', 'oleth-10', 'lauryl peg-9', 'sorbitol', 'sodium pca', 'urea', 'tetrahexyldecyl ascorbate', 'tocopheryl acetate', 'carbomer', 'citric acid', 'polyquaternium-51', 'ethylbisiminomethylguaiacol manganese chloride', 'potassium sorbate', 'cyclodextrin', 'tromethamine', 'disodium edta', 'bht', 'phenoxyethanol', 'ci 19140', 'ci 42090']",£26.55
Elemis Pro-Collagen Eye Renewal 15ml,https://www.lookfantastic.com/elemis-pro-collagen-eye-renewal-15ml/10366344.html,Eye Care,"['dicaprylyl carbonate', 'peg-8', 'glycerin', 'methylsilanol mannuronate', 'sodium polyacrylate', 'hexyldecanol', 'hexyldecyl laurate', 'sorbitol', 'padina pavonica extract', 'propylene glycol', 'diazolidinyl urea', 'sodium benzoate', 'disodium edta', 'potassium sorbate', 'capric triglyceride', 'chlorella vulgaris extract', 'butylene glycol', 'algae extract', 'phenoxyethanol', 'hydrogenated olus oil', 'equisetum arvense extract', 'persea gratissima oil', 'tocopherol', 'polygonum fagopyrum extract', 'sorbic acid']",£69.00
Medik8 Advanced Night Eye 15ml,https://www.lookfantastic.com/medik8-advanced-night-eye-15ml/11899390.html,Eye Care,"['capric triglyceride', 'dimethicon', 'stearic acid', 'glycerin', 'cetearyl alcohol', 'nylon 12', 'cetearyl olivate', 'propylene glycol', 'c12-16 alcohols', 'sorbitan olivate', 'squalene', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'sodium hyaluronate', 'palmitic acid', 'caffeinee', 'amelanchier alnifolia (saskatoon) fruit extract', 'hydrogenated lecithin', 'tremella fuciformis extract', 'niacinamide', 'simmondsia chinensis leaf extract', 'glyceryl stearate', 'ferric hexapeptide-35', 'hylocereus undatus fruit extract', 'arganine', 'sodium stearoyl lactylate', 'butylene glycol', 'cera microcristallina', 'ascorbic acid', 'ethylhexyl glycerin', 'tocopherol', 'pogostemon cablin flower extract', 'glucosyl hesperidin', 'sorbitol', 'phenoxyethanol', 'carbomer', 'palmitoyl tetrapeptide-7', 'palmitoyl tripeptide-1', 'polysorbate-20']",£36.00
GLAMGLOW Bright Eyes Cream 15ml,https://www.lookfantastic.com/glamglow-bright-eyes-cream-15ml/12267917.html,Eye Care,"['butyrospermum parkii', 'butylene glycol', 'dimethicon', 'glycerin', 'cetearyl alcohol', 'cetyl esters', 'isostearyl neopentanoate', 'cetyl alcohol', 'polybutene', 'sodium hyaluronate', 'caffeinee', 'tocopheryl acetate', 'narcissus tazetta bulb extract', 'aminopropyl ascorbyl phosphate', 'linoleic acid', 'acetyl hexapeptide-8', 'artemia extract', 'hibiscus sabdariffa flower extract', 'trifluoroacetyl tripeptide-2', 'anthemis nobilis flower water', 'laminaria digitata extract', 'cucumis melo (melon) fruit extract', 'cetearyl glucoside', 'cholesterol', 'persea gratissima oil', 'pyrus malus flower extract', 'lens esculenta (lentil) fruit extract', 'citrullus lanatus fruit extract', 'algae extract', 'lauryl pca', 'whey protein', 'faex extract', 'sodium lactate', 'sorbitol', 'trehalose', 'zinc pca', 'glucose', 'acetyl glucosamine', 'neopentyl glycol diheptanoate', 'carbomer', 'sodium hydroxide', 'propylene glycol dicaprylate', 'polymethyl methacrylate', 'sodium pca', 'dextran', 'acrylates/c10-30 alkyl', 'polyethylene', 'decarboxy carnosine hcl', 'potassium sulfate', 'caprylyl glycol', '1,2-hexanediol', 'tetradecyl aminobutyroylvalylaminobutyric urea trifluoroacetate', 'methyl glucose sesquistearate', 'bht', 'disodium edta', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'ci 77019', 'titanium dioxide', 'ci 77491']",£29.00
PIXI 24K Eye Elixir 10ml,https://www.lookfantastic.com/pixi-24k-eye-elixir-10ml/11200044.html,Eye Care,"['dipropylene glycol', 'glycerin', 'phenoxyethanol', 'allantoin', 'ethylhexyl glycerin', 'arganine', 'acrylates/c10-30 alkyl', 'castor oil', 'disodium edta', 'adenosine', 'trideceth-10', 'cucumis sativus extract', 'rubus idaeus extract', 'butylene glycol', 'ci 15985', 'ci 17200', 'steareth-20', '1,2-hexanediol', 'hydrolyzed collagen', 'n-hydroxysuccinimide', 'chlorhexidine digluconate', 'potassium sorbate', 'gold', 'acetyl hexapeptide-8', 'chrysin', 'palmitoyl oligopeptide', 'palmitoyl tetrapeptide-7']",£22.00
Caudalie VineActiv Energizing and Smoothing Eye Cream 15ml,https://www.lookfantastic.com/caudalie-vineactiv-energizing-and-smoothing-eye-cream-15ml/11416699.html,Eye Care,"['glycerin', 'butylene glycol', 'isononyl isononanoate', 'capric triglyceride', 'cetearyl alcohol', 'hydrogenated olus oil', 'peg-20 stearate', 'cetyl alcohol', 'tocopheryl acetate', 'palmitoyl grapevine extract', 'carbomer', 'ethylhexyl glycerin', 'arganine', 'cyathea cumingii leaf extract', 'escin', 'ammonium glycyrrhizate', 'caprylyl glycol', 'hamamelis virginiana', 'calendula officinalis extract', 'xanthan gum', 'picea abies extract', 'tocopherol', 'helianthus annuus seed oil', 'ascorbyl tetraisopalmitate', 'sodium phytate', 'polysorbate-20', 'glyceryl caprylate', 'cinnamic acid', 'levulinic acid', 'sodium levulinate', 'palmitoyl tripeptide-1', 'palmitoyl tetrapeptide-7', 'citric acid']",£27.50
Murad Resurgence Renewing Eye Cream (15ml),https://www.lookfantastic.com/murad-resurgence-renewing-eye-cream-15ml/10475436.html,Eye Care,"['butylene glycol', 'tricaprylyl citrate', 'bis-diglyceryl polyacyladipate-2', 'simmondsia chinensis leaf extract', 'pentylene glycol', 'boron nitride', 'capric triglyceride', 'cetyl alcohol', 'stearic acid', 'glyceryl stearate', 'peg-100 stearate', 'glycerin', 'glycine soja extract', 'palmitoyl pentapeptide-4', 'iris florentina root extract', 'dioscorea villosa (wild yam) root extract', 'glycine soja extract', 'trifolium pratense (clover) flower extract', 'citrus unshiu peel extract', 'palmitoyl tetrapeptide-7', 'retinol', 'polyquaternium-51', 'serenoa serrulata fruit extract', 'oenothera biennis flower extract', 'borago officinalis seed oil', 'dipeptide-2', 'hesperidin methyl chalcone', 'capric triglyceride', 'mangifera indica extract', 'dimethicon', 'sodium pca', 'panthenol', 'cetyl phosphate', 'oleyl alcohol', 'steareth-20', 'lecithin', 'carbomer', 'polysorbate-20', 'aminomethyl propanol', 'disodium edta', 'silica', 'phenoxyethanol', 'propylparaben', 'methylparaben', 'titanium dioxide', 'ci 77491']",£65.00
La Roche-Posay Pigmentclar Eyes 15ml,https://www.lookfantastic.com/la-roche-posay-pigmentclar-eyes-15ml/11091882.html,Eye Care,"['glycerin', 'butylene glycol', 'dimethicon', 'niacinamide', 'isopropyl palmitate', 'cetearyl alcohol', 'ammonium polyacryloyldmethyl taurate', 'butyrospermum parkii', 'peg - 100 stearate', 'peg/ppg/polybutylene glycol-8/5/3 glycerin', 'stearic acid', 'glyceryl stearate', 'dimethicon / vinyl dimethicon crosspolymer', 'dimethiconol', 'caffeinee', 'sodium hydroxide', 'silica', 'ginkgo biloba extract', 'palmitic acid', 'alumina', 'phenylethyl resorcinol', 'ascorbyl glucoside', 'poloxamer 338', 'disodium edta', 'isopropyl titanium triisostearate', 'hydrolyzed opuntia ficus indica flower extract', 'caprylyl glycol', 'xanthan gum', 'ferulic acid', 'phenoxyethanol', 'ci 77491', 'ci 77492', 'ci 77499', 'titanium dioxide', 'ci 77019']",£25.50
Avene Gentle Eye Make-Up Remover 125ml,https://www.lookfantastic.com/avene-gentle-eye-make-up-remover-125ml/11571264.html,Eye Care,"['triethanolamine', 'sodium chloride', 'poloxamer 188', 'acrylates/c10-30 alkyl', 'phenyl ethyl alcohol', 'sorbitol']",£10.00
REN Clean Skincare Keep Young and Beautiful Firm and Lift Eye Cream,https://www.lookfantastic.com/ren-clean-skincare-keep-young-and-beautiful-firm-and-lift-eye-cream/10597209.html,Eye Care,"['rosa damascena', 'cetearyl alcohol', 'cetearyl ethylhexanoate', 'triheptanoin', 'camellia oleifera seed oil', 'capric triglyceride', 'squalene', 'glycerin', 'cetearyl glucoside', 'rosa canina flower oil', 'butyrospermum parkii', 'myristyl myristate', 'dipalmitoyl hydroxyproline', 'lauryl laurate', 'oryzanol', 'palmitoyl hydrolyzed wheat protein', 'phenoxyethanol', 'vaccinium vitis-idaea seed oil', 'hexapeptide-11', 'carthamus tinctorius extract', 'bisabolol', 'sodium hydroxymethylglycinate', 'tocopherol', 'xanthan gum', 'panthenol', 'faex extract']",£33.00
L'Oréal Paris Gentle Eye Make-Up Remover 125ml,https://www.lookfantastic.com/l-oreal-paris-gentle-eye-make-up-remover-125ml/10726520.html,Eye Care,"['hexylane', 'glycol', 'disodium cocoamphodiacetate', 'panthenol', 'sodium laureth sulfate', 'sodium', 'laureth sulfate', 'triethanolamine', 'allantoin', 'magnesium laureth sulfate', 'magnesium laureth sulfate', 'magnesium oleth sulfate', 'sodium oleth sulfate', 'methylparaben', 'sodium benzoate', 'chlorhexidine dihydrochloride', 'disodium edta', 'quaternium-15', 'parfum', 'geraniol', 'citronellol ']",£3.49
DECLÉOR Jasmine Eye Cream 15ml,https://www.lookfantastic.com/decleor-jasmine-eye-cream-15ml/12085507.html,Eye Care,"['dimethicon', 'glycerin', 'isononyl isononanoate', 'alcohol denat', 'niacinamide', 'cetyl alcohol', 'peg-100 stearate', 'glyceryl stearate', 'ascorbyl glucoside', 'amaranthus caudatus seed extract', 'butyrospermum parkii', 'triethanolamine', 'dimethicon/vinyl dimethicon crosspolymer', 'ci 77163', 'titanium dioxide', 'stearic acid', 'silica', 'palmitic acid', 'phenoxyethanol', 'carbomer', 'caffeinee', 'sodium citrate', 'ammonium polyacryloyldmethyl taurate', 'ethylhexyl hydroxystearate', 'ci 77019', 'tocopheryl acetate', 'disodium edta', 'xanthan gum', 'ci 77491', 'ci 77492', 'ci 77499', 'citric acid', 'glycyrrhiza glabra root extract', 'capryloyl salicylic acid', 'butylene glycol', 'dextrin', 'myristic acid', 'jasminum officinale extract', 'hydroxypalmitoyl sphinganine', 'oxothiazolidinecarboxylic acid', 'benzyl alcohol', 'eperua falcata bark extract', 'benzyl benzoate', 'ci 77861', 'linalool', 'paeonia suffruticosa extract', 'eugenol']",£25.90
Dermalogica Multivitamin Power Firm 15ml,https://www.lookfantastic.com/dermalogica-multivitamin-power-firm-15ml/10362905.html,Eye Care,"['cyclopentasiloxane', 'bis-diglyceryl polyacyladipate-2', 'dimethicon crosspolymer', 'cetyl ethylhexanoate', 'polyethylene', 'tocopheryl acetate', 'camellia sinensis extract', 'chamomilla recutita flower oil', 'corallina officinalis extract', 'carthamus tinctorius extract', 'vitis vinifera extract', 'aroma', 'ascorbic acid', 'glycyrrhetinic acid', 'boron nitride', 'retinyl palmitate']",£42.75
